,fecha,corriente,primera,extra
1511,2021-10-05,20000.0,22000.0,22000.0
1512,2021-10-06,20000.0,22000.0,22000.0
1513,2021-10-07,20000.0,22000.0,22000.0
1514,2021-10-10,20000.0,22000.0,22000.0
1515,2021-10-11,18000.0,19000.0,19000.0
1516,2021-10-12,18000.0,19000.0,19000.0
1517,2021-10-13,20000.0,22500.0,22500.0
1518,2021-10-17,20000.0,22500.0,22500.0
1519,2021-10-18,20000.0,22000.0,22000.0
1520,2021-10-19,20000.0,22000.0,22000.0
1521,2021-10-20,20000.0,22000.0,22000.0
1522,2021-10-21,20000.0,22000.0,22000.0
1523,2021-10-24,24000.0,26000.0,26000.0
1524,2021-10-25,19000.0,20000.0,20000.0
1525,2021-10-26,19000.0,20000.0,20000.0
1526,2021-10-27,19000.0,20000.0,20000.0
