fecha,corriente,primera,extra,year,month,day
2019-03-19,19000.0,20000.0,20000.0,2019,3,Tuesday
2019-03-20,19000.0,20000.0,20000.0,2019,3,Wednesday
2019-03-21,19000.0,20000.0,20000.0,2019,3,Thursday
2019-03-22,19000.0,20000.0,20000.0,2019,3,Friday
2019-03-26,19000.0,20000.0,20000.0,2019,3,Tuesday
2019-03-27,19000.0,20000.0,20000.0,2019,3,Wednesday
2019-03-28,19000.0,20000.0,20000.0,2019,3,Thursday
2019-03-29,19000.0,20000.0,20000.0,2019,3,Friday
2019-03-30,19000.0,20000.0,20000.0,2019,3,Saturday
2019-04-01,19000.0,20000.0,20000.0,2019,4,Monday
2019-04-02,19000.0,20000.0,20000.0,2019,4,Tuesday
2019-04-03,19000.0,20000.0,20000.0,2019,4,Wednesday
2019-04-04,19000.0,20000.0,20000.0,2019,4,Thursday
2019-04-05,19000.0,20000.0,20000.0,2019,4,Friday
2019-04-08,21000.0,23000.0,23000.0,2019,4,Monday
2019-04-09,24000.0,26000.0,26000.0,2019,4,Tuesday
2019-04-10,24000.0,26000.0,26000.0,2019,4,Wednesday
2019-04-11,24000.0,26000.0,26000.0,2019,4,Thursday
2019-04-12,24000.0,26000.0,26000.0,2019,4,Friday
2019-04-13,24000.0,26000.0,26000.0,2019,4,Saturday
2019-04-15,24000.0,26000.0,26000.0,2019,4,Monday
2019-04-16,20000.0,22000.0,22000.0,2019,4,Tuesday
2019-04-17,20000.0,22000.0,22000.0,2019,4,Wednesday
2019-04-22,18000.0,20000.0,20000.0,2019,4,Monday
2019-04-23,18000.0,20000.0,20000.0,2019,4,Tuesday
2019-04-24,18000.0,20000.0,20000.0,2019,4,Wednesday
2019-04-25,18000.0,20000.0,20000.0,2019,4,Thursday
2019-04-26,18000.0,20000.0,20000.0,2019,4,Friday
2019-04-29,18000.0,20000.0,20000.0,2019,4,Monday
2019-04-30,18000.0,20000.0,20000.0,2019,4,Tuesday
2019-05-02,18000.0,20000.0,20000.0,2019,5,Thursday
2019-05-03,18000.0,20000.0,20000.0,2019,5,Friday
2019-05-04,18000.0,20000.0,20000.0,2019,5,Saturday
2019-05-06,18000.0,20000.0,20000.0,2019,5,Monday
2019-05-07,17000.0,18000.0,18000.0,2019,5,Tuesday
2019-05-08,17000.0,18000.0,18000.0,2019,5,Wednesday
2019-05-09,17000.0,18000.0,18000.0,2019,5,Thursday
2019-05-10,17000.0,18000.0,18000.0,2019,5,Friday
2019-05-13,16000.0,17000.0,17000.0,2019,5,Monday
2019-05-14,16000.0,18000.0,18000.0,2019,5,Tuesday
2019-05-15,16000.0,18000.0,18000.0,2019,5,Wednesday
2019-05-16,16000.0,18000.0,18000.0,2019,5,Thursday
2019-05-17,16000.0,18000.0,18000.0,2019,5,Friday
2019-05-18,16000.0,18000.0,18000.0,2019,5,Saturday
2019-05-20,16000.0,18000.0,18000.0,2019,5,Monday
2019-05-21,16000.0,17000.0,17000.0,2019,5,Tuesday
2019-05-22,16000.0,17000.0,17000.0,2019,5,Wednesday
2019-05-23,16000.0,17000.0,17000.0,2019,5,Thursday
2019-05-24,16000.0,17000.0,17000.0,2019,5,Friday
2019-05-27,15000.0,16000.0,16000.0,2019,5,Monday
2019-05-28,15000.0,16000.0,16000.0,2019,5,Tuesday
2019-05-29,15000.0,16000.0,16000.0,2019,5,Wednesday
2019-05-30,15000.0,16000.0,16000.0,2019,5,Thursday
2019-05-31,15000.0,16000.0,16000.0,2019,5,Friday
2019-06-01,15000.0,16000.0,16000.0,2019,6,Saturday
2019-06-04,15000.0,16000.0,16000.0,2019,6,Tuesday
2019-06-05,16000.0,18000.0,18000.0,2019,6,Wednesday
2019-06-06,16000.0,18000.0,18000.0,2019,6,Thursday
2019-06-07,16000.0,18000.0,18000.0,2019,6,Friday
2019-06-10,16000.0,18000.0,18000.0,2019,6,Monday
2019-06-11,16000.0,18000.0,18000.0,2019,6,Tuesday
2019-06-12,16000.0,18000.0,18000.0,2019,6,Wednesday
2019-06-13,16000.0,18000.0,18000.0,2019,6,Thursday
2019-06-14,16000.0,18000.0,18000.0,2019,6,Friday
2019-06-15,16000.0,18000.0,18000.0,2019,6,Saturday
2019-06-17,16000.0,18000.0,18000.0,2019,6,Monday
2019-06-18,16000.0,17000.0,17000.0,2019,6,Tuesday
2019-06-19,18000.0,19000.0,19000.0,2019,6,Wednesday
2019-06-20,18000.0,19000.0,19000.0,2019,6,Thursday
2019-06-21,18000.0,19000.0,19000.0,2019,6,Friday
2019-06-25,18000.0,19000.0,19000.0,2019,6,Tuesday
2019-06-26,18000.0,19000.0,19000.0,2019,6,Wednesday
2019-06-27,18000.0,19000.0,19000.0,2019,6,Thursday
2019-06-28,14000.0,16000.0,16000.0,2019,6,Friday
2019-06-29,14000.0,16000.0,16000.0,2019,6,Saturday
2019-07-02,14000.0,16000.0,16000.0,2019,7,Tuesday
2019-07-03,14000.0,16000.0,16000.0,2019,7,Wednesday
2019-07-04,14000.0,16000.0,16000.0,2019,7,Thursday
2019-07-05,14000.0,16000.0,16000.0,2019,7,Friday
2019-07-06,14000.0,16000.0,16000.0,2019,7,Saturday
2019-07-08,16000.0,18000.0,18000.0,2019,7,Monday
2019-07-09,16000.0,18000.0,18000.0,2019,7,Tuesday
2019-07-10,16000.0,18000.0,18000.0,2019,7,Wednesday
2019-07-11,16000.0,18000.0,18000.0,2019,7,Thursday
2019-07-12,16000.0,18000.0,18000.0,2019,7,Friday
2019-07-13,16000.0,18000.0,18000.0,2019,7,Saturday
2019-07-15,16000.0,18000.0,18000.0,2019,7,Monday
2019-07-16,15000.0,16000.0,16000.0,2019,7,Tuesday
2019-07-17,15000.0,16000.0,16000.0,2019,7,Wednesday
2019-07-18,15000.0,16000.0,16000.0,2019,7,Thursday
2019-07-19,15000.0,16000.0,16000.0,2019,7,Friday
2019-07-22,16000.0,17000.0,17000.0,2019,7,Monday
2019-07-23,16000.0,17000.0,17000.0,2019,7,Tuesday
2019-07-24,16000.0,17000.0,17000.0,2019,7,Wednesday
2019-07-25,16000.0,17000.0,17000.0,2019,7,Thursday
2019-07-26,16000.0,17000.0,17000.0,2019,7,Friday
2019-07-29,15000.0,16000.0,16000.0,2019,7,Monday
2019-07-30,15000.0,16000.0,16000.0,2019,7,Tuesday
2019-07-31,15000.0,16000.0,16000.0,2019,7,Wednesday
2019-08-01,15000.0,16000.0,16000.0,2019,8,Thursday
2019-08-02,15000.0,16000.0,16000.0,2019,8,Friday
2019-08-05,15000.0,16000.0,16000.0,2019,8,Monday
2019-08-06,15000.0,16000.0,16000.0,2019,8,Tuesday
2019-08-08,15000.0,16000.0,16000.0,2019,8,Thursday
2019-08-09,15000.0,16000.0,16000.0,2019,8,Friday
2019-08-10,14000.0,15000.0,15000.0,2019,8,Saturday
2019-08-12,13000.0,14000.0,14000.0,2019,8,Monday
2019-08-13,13000.0,14000.0,14000.0,2019,8,Tuesday
2019-08-14,13000.0,14000.0,14000.0,2019,8,Wednesday
2019-08-15,13000.0,14000.0,14000.0,2019,8,Thursday
2019-08-16,13000.0,14000.0,14000.0,2019,8,Friday
2019-08-20,13000.0,14000.0,14000.0,2019,8,Tuesday
2019-08-21,14000.0,16000.0,16000.0,2019,8,Wednesday
2019-08-22,14000.0,16000.0,16000.0,2019,8,Thursday
2019-08-23,14000.0,16000.0,16000.0,2019,8,Friday
2019-08-26,13000.0,14000.0,14000.0,2019,8,Monday
2019-08-27,13000.0,14000.0,14000.0,2019,8,Tuesday
2019-08-28,13000.0,14000.0,14000.0,2019,8,Wednesday
2019-08-29,13000.0,14000.0,14000.0,2019,8,Thursday
2019-08-30,13000.0,14000.0,14000.0,2019,8,Friday
2019-08-31,13000.0,14000.0,14000.0,2019,8,Saturday
2019-09-02,13000.0,14000.0,14000.0,2019,9,Monday
2019-09-03,12000.0,14000.0,14000.0,2019,9,Tuesday
2019-09-04,12000.0,14000.0,14000.0,2019,9,Wednesday
2019-09-05,12000.0,14000.0,14000.0,2019,9,Thursday
2019-09-06,12000.0,14000.0,14000.0,2019,9,Friday
2019-09-09,13000.0,14000.0,14000.0,2019,9,Monday
2019-09-10,13000.0,14000.0,14000.0,2019,9,Tuesday
2019-09-11,13000.0,14000.0,14000.0,2019,9,Wednesday
2019-09-12,13000.0,14000.0,14000.0,2019,9,Thursday
2019-09-13,13000.0,14000.0,14000.0,2019,9,Friday
2019-09-14,13000.0,14000.0,14000.0,2019,9,Saturday
2019-09-16,13000.0,14000.0,14000.0,2019,9,Monday
2019-09-17,13000.0,15000.0,15000.0,2019,9,Tuesday
2019-09-18,13000.0,15000.0,15000.0,2019,9,Wednesday
2019-09-19,13000.0,15000.0,15000.0,2019,9,Thursday
2019-09-20,13000.0,15000.0,15000.0,2019,9,Friday
2019-09-23,13000.0,15000.0,15000.0,2019,9,Monday
2019-09-24,13000.0,15000.0,15000.0,2019,9,Tuesday
2019-09-30,14000.0,16000.0,16000.0,2019,9,Monday
2019-10-01,14000.0,16000.0,16000.0,2019,10,Tuesday
2019-10-02,14000.0,16000.0,16000.0,2019,10,Wednesday
2019-10-03,14000.0,16000.0,16000.0,2019,10,Thursday
2019-10-04,14000.0,16000.0,16000.0,2019,10,Friday
2019-10-05,14000.0,16000.0,16000.0,2019,10,Saturday
2019-10-07,14000.0,16000.0,16000.0,2019,10,Monday
2019-10-09,14000.0,16000.0,16000.0,2019,10,Wednesday
2019-10-10,14000.0,16000.0,16000.0,2019,10,Thursday
2019-10-11,14000.0,16000.0,16000.0,2019,10,Friday
2019-10-15,14000.0,16000.0,16000.0,2019,10,Tuesday
2019-10-16,14000.0,16000.0,16000.0,2019,10,Wednesday
2019-10-17,14000.0,16000.0,16000.0,2019,10,Thursday
2019-10-18,14000.0,16000.0,16000.0,2019,10,Friday
2019-10-19,14000.0,16000.0,16000.0,2019,10,Saturday
2019-10-21,14000.0,16000.0,16000.0,2019,10,Monday
2019-10-22,12000.0,14000.0,14000.0,2019,10,Tuesday
2019-10-23,12000.0,14000.0,14000.0,2019,10,Wednesday
2019-10-24,12000.0,14000.0,14000.0,2019,10,Thursday
2019-10-25,12000.0,14000.0,14000.0,2019,10,Friday
2019-10-28,11000.0,13000.0,13000.0,2019,10,Monday
2019-10-29,11000.0,13000.0,13000.0,2019,10,Tuesday
2019-10-30,11000.0,13000.0,13000.0,2019,10,Wednesday
2019-10-31,11000.0,13000.0,13000.0,2019,10,Thursday
2019-11-01,11000.0,13000.0,13000.0,2019,11,Friday
2019-11-02,11000.0,13000.0,13000.0,2019,11,Saturday
2019-11-05,11000.0,13000.0,13000.0,2019,11,Tuesday
2019-11-06,13000.0,14000.0,14000.0,2019,11,Wednesday
2019-11-07,13000.0,14000.0,14000.0,2019,11,Thursday
2019-11-08,13000.0,14000.0,14000.0,2019,11,Friday
2019-11-12,13000.0,14000.0,14000.0,2019,11,Tuesday
2019-11-13,13000.0,14000.0,14000.0,2019,11,Wednesday
2019-11-14,13000.0,14000.0,14000.0,2019,11,Thursday
2019-11-15,13000.0,14000.0,14000.0,2019,11,Friday
2019-11-18,13000.0,14000.0,14000.0,2019,11,Monday
2019-11-19,13000.0,14000.0,14000.0,2019,11,Tuesday
2019-11-20,13000.0,14000.0,14000.0,2019,11,Wednesday
2019-11-21,16000.0,18000.0,18000.0,2019,11,Thursday
2019-11-22,16000.0,17000.0,17000.0,2019,11,Friday
2019-11-25,16000.0,17000.0,17000.0,2019,11,Monday
2019-11-26,16000.0,17000.0,17000.0,2019,11,Tuesday
2019-11-27,16000.0,17000.0,17000.0,2019,11,Wednesday
2019-11-28,16000.0,17000.0,17000.0,2019,11,Thursday
2019-11-29,16000.0,17000.0,17000.0,2019,11,Friday
2019-11-30,16000.0,17000.0,17000.0,2019,11,Saturday
2019-12-02,16000.0,17000.0,17000.0,2019,12,Monday
2019-12-03,16000.0,18000.0,18000.0,2019,12,Tuesday
2019-12-04,16000.0,18000.0,18000.0,2019,12,Wednesday
2019-12-05,16000.0,18000.0,18000.0,2019,12,Thursday
2019-12-06,16000.0,18000.0,18000.0,2019,12,Friday
2019-12-09,15000.0,16000.0,16000.0,2019,12,Monday
2019-12-10,15000.0,16000.0,16000.0,2019,12,Tuesday
2019-12-11,15000.0,16000.0,16000.0,2019,12,Wednesday
2019-12-12,15000.0,16000.0,16000.0,2019,12,Thursday
2019-12-13,15000.0,16000.0,16000.0,2019,12,Friday
2019-12-16,15000.0,17000.0,17000.0,2019,12,Monday
2019-12-17,15000.0,17000.0,17000.0,2019,12,Tuesday
2019-12-18,15000.0,17000.0,17000.0,2019,12,Wednesday
2019-12-19,15000.0,17000.0,17000.0,2019,12,Thursday
2019-12-20,19000.0,20000.0,20000.0,2019,12,Friday
2019-12-21,19000.0,20000.0,20000.0,2019,12,Saturday
2019-12-23,19000.0,20000.0,20000.0,2019,12,Monday
2019-12-24,19000.0,20000.0,20000.0,2019,12,Tuesday
2019-12-26,19000.0,20000.0,20000.0,2019,12,Thursday
2019-12-27,19000.0,20000.0,20000.0,2019,12,Friday
2019-12-30,16000.0,17000.0,17000.0,2019,12,Monday
2019-12-31,16000.0,17000.0,17000.0,2019,12,Tuesday
2020-01-02,16000.0,17000.0,17000.0,2020,1,Thursday
2020-01-03,16000.0,17000.0,17000.0,2020,1,Friday
2020-01-07,13000.0,15000.0,15000.0,2020,1,Tuesday
2020-01-08,13000.0,15000.0,15000.0,2020,1,Wednesday
2020-01-09,13000.0,15000.0,15000.0,2020,1,Thursday
2020-01-10,13000.0,15000.0,15000.0,2020,1,Friday
2020-01-13,16000.0,17000.0,17000.0,2020,1,Monday
2020-01-14,16000.0,17000.0,17000.0,2020,1,Tuesday
2020-01-15,16000.0,17000.0,17000.0,2020,1,Wednesday
2020-01-16,16000.0,17000.0,17000.0,2020,1,Thursday
2020-01-17,16000.0,17000.0,17000.0,2020,1,Friday
2020-01-18,16000.0,17000.0,17000.0,2020,1,Saturday
2020-01-20,16000.0,17000.0,17000.0,2020,1,Monday
2020-01-21,16000.0,17000.0,17000.0,2020,1,Tuesday
2020-01-22,16000.0,17000.0,17000.0,2020,1,Wednesday
2020-01-23,16000.0,17000.0,17000.0,2020,1,Thursday
2020-01-24,16000.0,17000.0,17000.0,2020,1,Friday
2020-01-25,16000.0,17000.0,17000.0,2020,1,Saturday
2020-01-27,15000.0,16000.0,16000.0,2020,1,Monday
2020-01-28,15000.0,16000.0,16000.0,2020,1,Tuesday
2020-01-29,15000.0,16000.0,16000.0,2020,1,Wednesday
2020-01-30,15000.0,16000.0,16000.0,2020,1,Thursday
2020-01-31,15000.0,16000.0,16000.0,2020,1,Friday
2020-02-01,15000.0,16000.0,16000.0,2020,2,Saturday
2020-02-03,15000.0,16000.0,16000.0,2020,2,Monday
2020-02-04,15000.0,16000.0,16000.0,2020,2,Tuesday
2020-02-05,15000.0,16000.0,16000.0,2020,2,Wednesday
2020-02-06,15000.0,16000.0,16000.0,2020,2,Thursday
2020-02-07,15000.0,16000.0,16000.0,2020,2,Friday
2020-02-10,15000.0,16000.0,16000.0,2020,2,Monday
2020-02-11,13000.0,14000.0,14000.0,2020,2,Tuesday
2020-02-12,13000.0,14000.0,14000.0,2020,2,Wednesday
2020-02-13,13000.0,14000.0,14000.0,2020,2,Thursday
2020-02-14,13000.0,14000.0,14000.0,2020,2,Friday
2020-02-17,13000.0,14000.0,14000.0,2020,2,Monday
2020-02-18,13000.0,14000.0,14000.0,2020,2,Tuesday
2020-02-19,13000.0,14000.0,14000.0,2020,2,Wednesday
2020-02-20,13000.0,14000.0,14000.0,2020,2,Thursday
2020-02-21,13000.0,14000.0,14000.0,2020,2,Friday
2020-02-24,13000.0,14000.0,14000.0,2020,2,Monday
2020-02-25,13000.0,14000.0,14000.0,2020,2,Tuesday
2020-02-26,13000.0,14000.0,14000.0,2020,2,Wednesday
2020-02-27,13000.0,14000.0,14000.0,2020,2,Thursday
2020-02-28,13000.0,14000.0,14000.0,2020,2,Friday
2020-02-29,13000.0,14000.0,14000.0,2020,2,Saturday
2020-03-02,13000.0,14000.0,14000.0,2020,3,Monday
2020-03-03,14000.0,15000.0,15000.0,2020,3,Tuesday
2020-03-04,17000.0,19000.0,19000.0,2020,3,Wednesday
2020-03-05,24000.0,26000.0,26000.0,2020,3,Thursday
2020-03-06,24000.0,26000.0,26000.0,2020,3,Friday
2020-03-09,20000.0,22000.0,22000.0,2020,3,Monday
2020-03-10,20000.0,22000.0,22000.0,2020,3,Tuesday
2020-03-11,17000.0,18000.0,18000.0,2020,3,Wednesday
2020-03-12,17000.0,18000.0,18000.0,2020,3,Thursday
2020-03-13,17000.0,18000.0,18000.0,2020,3,Friday
2020-03-14,17000.0,18000.0,18000.0,2020,3,Saturday
2020-03-16,17000.0,18000.0,18000.0,2020,3,Monday
2020-03-17,22000.0,24000.0,24000.0,2020,3,Tuesday
2020-03-18,22000.0,24000.0,24000.0,2020,3,Wednesday
2020-03-19,22000.0,24000.0,24000.0,2020,3,Thursday
2020-03-20,22000.0,24000.0,24000.0,2020,3,Friday
2020-03-24,18000.0,19000.0,19000.0,2020,3,Tuesday
2020-03-25,18000.0,19000.0,19000.0,2020,3,Wednesday
2020-03-26,18000.0,19000.0,19000.0,2020,3,Thursday
2020-03-27,18000.0,19000.0,19000.0,2020,3,Friday
2020-03-28,18000.0,19000.0,19000.0,2020,3,Saturday
2020-03-30,18000.0,19000.0,19000.0,2020,3,Monday
2020-03-31,18000.0,19000.0,19000.0,2020,3,Tuesday
2020-04-01,18000.0,19000.0,19000.0,2020,4,Wednesday
2020-04-02,18000.0,19000.0,19000.0,2020,4,Thursday
2020-04-03,18000.0,19000.0,19000.0,2020,4,Friday
2020-04-06,16000.0,17000.0,17000.0,2020,4,Monday
2020-04-07,16000.0,17000.0,17000.0,2020,4,Tuesday
2020-04-08,16000.0,17000.0,17000.0,2020,4,Wednesday
2020-04-13,16000.0,17000.0,17000.0,2020,4,Monday
2020-04-14,16000.0,17000.0,17000.0,2020,4,Tuesday
2020-04-15,16000.0,17000.0,17000.0,2020,4,Wednesday
2020-04-16,16000.0,17000.0,17000.0,2020,4,Thursday
2020-04-17,16000.0,17000.0,17000.0,2020,4,Friday
2020-04-18,20000.0,21000.0,21000.0,2020,4,Saturday
2020-04-20,20000.0,21000.0,21000.0,2020,4,Monday
2020-04-21,20000.0,21000.0,21000.0,2020,4,Tuesday
2020-04-22,20000.0,21000.0,21000.0,2020,4,Wednesday
2020-04-23,20000.0,21000.0,21000.0,2020,4,Thursday
2020-04-24,20000.0,21000.0,21000.0,2020,4,Friday
2020-04-27,22000.0,24000.0,24000.0,2020,4,Monday
2020-04-28,22000.0,24000.0,24000.0,2020,4,Tuesday
2020-04-29,22000.0,24000.0,24000.0,2020,4,Wednesday
2020-04-30,22000.0,24000.0,24000.0,2020,4,Thursday
2020-05-04,24000.0,26000.0,26000.0,2020,5,Monday
2020-05-05,24000.0,26000.0,26000.0,2020,5,Tuesday
2020-05-06,20000.0,22000.0,22000.0,2020,5,Wednesday
2020-05-07,20000.0,22000.0,22000.0,2020,5,Thursday
2020-05-08,20000.0,22000.0,22000.0,2020,5,Friday
2020-05-11,20000.0,22000.0,22000.0,2020,5,Monday
2020-05-12,20000.0,22000.0,22000.0,2020,5,Tuesday
2020-05-13,20000.0,22000.0,22000.0,2020,5,Wednesday
2020-05-14,20000.0,22000.0,22000.0,2020,5,Thursday
2020-05-15,20000.0,22000.0,22000.0,2020,5,Friday
2020-05-18,20000.0,22000.0,22000.0,2020,5,Monday
2020-05-19,20000.0,22000.0,22000.0,2020,5,Tuesday
2020-05-20,20000.0,22000.0,22000.0,2020,5,Wednesday
2020-05-21,20000.0,22000.0,22000.0,2020,5,Thursday
2020-05-22,20000.0,22000.0,22000.0,2020,5,Friday
2020-05-25,20000.0,22000.0,22000.0,2020,5,Monday
2020-05-26,20000.0,22000.0,22000.0,2020,5,Tuesday
2020-05-27,20000.0,22000.0,22000.0,2020,5,Wednesday
2020-05-28,20000.0,22000.0,22000.0,2020,5,Thursday
2020-05-29,20000.0,22000.0,22000.0,2020,5,Friday
2020-06-01,22000.0,24000.0,24000.0,2020,6,Monday
2020-06-02,22000.0,24000.0,24000.0,2020,6,Tuesday
2020-06-03,22000.0,24000.0,24000.0,2020,6,Wednesday
2020-06-05,22000.0,24000.0,24000.0,2020,6,Friday
2020-06-08,26000.0,28000.0,28000.0,2020,6,Monday
2020-06-19,21000.0,23000.0,23000.0,2020,6,Friday
2020-06-20,16000.0,18000.0,18000.0,2020,6,Saturday
2020-06-23,18000.0,19000.0,19000.0,2020,6,Tuesday
2020-06-24,13000.0,14000.0,14000.0,2020,6,Wednesday
2020-06-25,13000.0,14000.0,14000.0,2020,6,Thursday
2020-06-26,13000.0,14000.0,14000.0,2020,6,Friday
2020-06-27,13000.0,14000.0,14000.0,2020,6,Saturday
2020-06-29,13000.0,14000.0,14000.0,2020,6,Monday
2020-06-30,15000.0,16000.0,16000.0,2020,6,Tuesday
2020-07-01,15000.0,16000.0,16000.0,2020,7,Wednesday
2020-07-02,13000.0,14000.0,14000.0,2020,7,Thursday
2020-07-03,13000.0,14000.0,14000.0,2020,7,Friday
2020-07-04,13000.0,14000.0,14000.0,2020,7,Saturday
2020-07-06,13000.0,14000.0,14000.0,2020,7,Monday
2020-07-07,14000.0,15000.0,15000.0,2020,7,Tuesday
2020-07-08,14000.0,15000.0,15000.0,2020,7,Wednesday
2020-07-09,14000.0,15000.0,15000.0,2020,7,Thursday
2020-07-10,14000.0,15000.0,15000.0,2020,7,Friday
2020-07-11,14000.0,15000.0,15000.0,2020,7,Saturday
2020-07-13,14000.0,15000.0,15000.0,2020,7,Monday
2020-07-14,14000.0,15000.0,15000.0,2020,7,Tuesday
2020-07-15,13000.0,14000.0,14000.0,2020,7,Wednesday
2020-07-16,13000.0,14000.0,14000.0,2020,7,Thursday
2020-07-17,13000.0,14000.0,14000.0,2020,7,Friday
2020-07-18,13000.0,14000.0,14000.0,2020,7,Saturday
2020-07-21,13000.0,14000.0,14000.0,2020,7,Tuesday
2020-07-22,10000.0,11000.0,11000.0,2020,7,Wednesday
2020-07-23,10000.0,11000.0,11000.0,2020,7,Thursday
2020-07-24,10000.0,13000.0,13000.0,2020,7,Friday
2020-07-25,10000.0,13000.0,13000.0,2020,7,Saturday
2020-07-27,10000.0,13000.0,13000.0,2020,7,Monday
2020-07-28,10000.0,13000.0,13000.0,2020,7,Tuesday
2020-07-29,10000.0,13000.0,13000.0,2020,7,Wednesday
2020-07-30,10000.0,10000.0,10000.0,2020,7,Thursday
2020-07-31,10000.0,12500.0,12500.0,2020,7,Friday
2020-08-01,10000.0,12500.0,12500.0,2020,8,Saturday
2020-08-03,10000.0,12500.0,12500.0,2020,8,Monday
2020-08-04,10000.0,12500.0,12500.0,2020,8,Tuesday
2020-08-05,10000.0,12500.0,12500.0,2020,8,Wednesday
2020-08-06,10000.0,12500.0,12500.0,2020,8,Thursday
2020-08-07,10000.0,12500.0,12500.0,2020,8,Friday
2020-08-08,10000.0,12500.0,12500.0,2020,8,Saturday
2020-08-10,10000.0,12500.0,12500.0,2020,8,Monday
2020-08-11,95000.0,11000.0,11000.0,2020,8,Tuesday
2020-08-12,95000.0,11000.0,11000.0,2020,8,Wednesday
2020-08-13,12000.0,13000.0,13000.0,2020,8,Thursday
2020-08-14,14000.0,16000.0,16000.0,2020,8,Friday
2020-08-15,14000.0,16000.0,16000.0,2020,8,Saturday
2020-08-17,14000.0,16000.0,16000.0,2020,8,Monday
2020-08-18,11000.0,13000.0,13000.0,2020,8,Tuesday
2020-08-19,11000.0,13000.0,13000.0,2020,8,Wednesday
2020-08-20,9000.0,11000.0,11000.0,2020,8,Thursday
2020-08-21,9000.0,11000.0,11000.0,2020,8,Friday
2020-08-22,11000.0,13000.0,13000.0,2020,8,Saturday
2020-08-24,11000.0,13000.0,13000.0,2020,8,Monday
2020-08-25,11000.0,13000.0,13000.0,2020,8,Tuesday
2020-08-26,11000.0,13000.0,13000.0,2020,8,Wednesday
2020-08-27,11000.0,13000.0,13000.0,2020,8,Thursday
2020-08-28,11000.0,13000.0,13000.0,2020,8,Friday
2020-08-29,11000.0,13000.0,13000.0,2020,8,Saturday
2020-08-31,11000.0,13000.0,13000.0,2020,8,Monday
2020-09-01,11000.0,13000.0,13000.0,2020,9,Tuesday
2020-09-02,11000.0,13000.0,13000.0,2020,9,Wednesday
2020-09-03,11000.0,13000.0,13000.0,2020,9,Thursday
2020-09-04,15000.0,17000.0,17000.0,2020,9,Friday
2020-09-05,15000.0,17000.0,17000.0,2020,9,Saturday
2020-09-07,15000.0,17000.0,17000.0,2020,9,Monday
2020-09-08,15000.0,17000.0,17000.0,2020,9,Tuesday
2020-09-09,15000.0,17000.0,17000.0,2020,9,Wednesday
2020-09-10,15000.0,17000.0,17000.0,2020,9,Thursday
2020-09-11,15000.0,17000.0,17000.0,2020,9,Friday
2020-09-15,11000.0,12000.0,12000.0,2020,9,Tuesday
2020-09-16,11000.0,12000.0,12000.0,2020,9,Wednesday
2020-09-17,11000.0,12000.0,12000.0,2020,9,Thursday
2020-09-18,11000.0,12000.0,12000.0,2020,9,Friday
2020-09-19,11000.0,13000.0,13000.0,2020,9,Saturday
2020-09-21,14000.0,16000.0,16000.0,2020,9,Monday
2020-09-22,11000.0,12000.0,12000.0,2020,9,Tuesday
2020-09-23,11000.0,12000.0,12000.0,2020,9,Wednesday
2020-09-24,11000.0,12000.0,12000.0,2020,9,Thursday
2020-09-25,11000.0,13000.0,13000.0,2020,9,Friday
2020-09-26,11000.0,13000.0,13000.0,2020,9,Saturday
2020-09-28,11000.0,14000.0,14000.0,2020,9,Monday
2020-09-29,12000.0,13000.0,13000.0,2020,9,Tuesday
2020-09-30,12000.0,13000.0,13000.0,2020,9,Wednesday
2020-10-01,12000.0,13000.0,13000.0,2020,10,Thursday
2020-10-02,13000.0,15000.0,15000.0,2020,10,Friday
2020-10-03,13000.0,15000.0,15000.0,2020,10,Saturday
2020-10-05,16000.0,18000.0,18000.0,2020,10,Monday
2020-10-06,13000.0,14000.0,14000.0,2020,10,Tuesday
2020-10-07,13000.0,14000.0,14000.0,2020,10,Wednesday
2020-10-08,13000.0,14000.0,14000.0,2020,10,Thursday
2020-10-09,13000.0,14000.0,14000.0,2020,10,Friday
2020-10-10,13000.0,14000.0,14000.0,2020,10,Saturday
2020-10-12,13000.0,14000.0,14000.0,2020,10,Monday
2020-10-13,12000.0,13000.0,13000.0,2020,10,Tuesday
2020-10-14,12000.0,13000.0,13000.0,2020,10,Wednesday
2020-10-15,12000.0,13000.0,13000.0,2020,10,Thursday
2020-10-16,12000.0,13000.0,13000.0,2020,10,Friday
2020-10-17,12000.0,13000.0,13000.0,2020,10,Saturday
2020-10-19,12000.0,13000.0,13000.0,2020,10,Monday
2020-10-20,12000.0,13000.0,13000.0,2020,10,Tuesday
2020-10-21,12000.0,13000.0,13000.0,2020,10,Wednesday
2020-10-22,12000.0,13000.0,13000.0,2020,10,Thursday
2020-10-23,12000.0,13000.0,13000.0,2020,10,Friday
2020-10-24,12000.0,13000.0,13000.0,2020,10,Saturday
2020-10-26,12000.0,13000.0,13000.0,2020,10,Monday
2020-10-27,10000.0,11000.0,11000.0,2020,10,Tuesday
2020-10-28,10000.0,11000.0,11000.0,2020,10,Wednesday
2020-10-29,10000.0,11000.0,11000.0,2020,10,Thursday
2020-10-30,10000.0,12500.0,12500.0,2020,10,Friday
2020-10-31,10000.0,12500.0,12500.0,2020,10,Saturday
2020-11-03,10000.0,12000.0,12000.0,2020,11,Tuesday
2020-11-04,10000.0,12000.0,12000.0,2020,11,Wednesday
2020-11-05,12000.0,14000.0,14000.0,2020,11,Thursday
2020-11-06,18000.0,20000.0,20000.0,2020,11,Friday
